filename,label,source,predicted_label,predicted_prob,right_prediction
C_batch/batch_1233.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_714.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999986886978149,True
C_batch/batch_479.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.999452531337738,True
C_batch/batch_1416.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_999.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_25.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1184.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9998201727867126,True
C_batch/batch_290.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_925.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999996423721313,True
C_batch/batch_804.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1417.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_737.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_508.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_854.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999750852584839,True
C_batch/batch_516.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_873.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_559.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.999985933303833,True
C_batch/batch_796.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999914169311523,True
C_batch/batch_955.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999394416809082,True
C_batch/batch_1308.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999997615814209,True
C_batch/batch_1092.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1382.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_264.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_343.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_371.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9954237341880798,True
C_batch/batch_223.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9998762607574463,True
C_batch/batch_1027.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_442.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_707.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_528.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.999998927116394,True
C_batch/batch_1048.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1210.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_79.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999997615814209,True
C_batch/batch_1234.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1001.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_650.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_636.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1168.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9970118999481201,True
C_batch/batch_830.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1289.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999949932098389,True
C_batch/batch_579.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1175.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.986117422580719,True
C_batch/batch_857.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999990463256836,True
C_batch/batch_1359.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999998807907104,True
C_batch/batch_1139.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_162.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999088048934937,True
C_batch/batch_638.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999998807907104,True
C_batch/batch_800.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_865.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1279.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999991655349731,True
C_batch/batch_887.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999997615814209,True
C_batch/batch_794.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999936819076538,True
C_batch/batch_12.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.996729850769043,True
C_batch/batch_1011.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999326467514038,True
C_batch/batch_486.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999990463256836,True
C_batch/batch_911.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1121.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_132.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999998807907104,True
C_batch/batch_902.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999973773956299,True
C_batch/batch_1390.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999691247940063,True
C_batch/batch_795.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999997615814209,True
C_batch/batch_95.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1125.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_723.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_22.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_475.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_196.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_239.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999994039535522,True
C_batch/batch_983.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_856.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999997615814209,True
C_batch/batch_535.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9995480179786682,True
C_batch/batch_33.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9990242719650269,True
C_batch/batch_922.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_364.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1151.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_140.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1252.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9992904663085938,True
C_batch/batch_1310.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_766.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9993755221366882,True
C_batch/batch_1378.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999998807907104,True
C_batch/batch_292.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1283.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_503.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1190.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_258.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_704.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_54.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1049.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_771.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999938011169434,True
C_batch/batch_1384.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1307.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1022.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9998654127120972,True
C_batch/batch_1055.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9996615648269653,True
C_batch/batch_1323.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999990463256836,True
C_batch/batch_197.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_882.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999994039535522,True
C_batch/batch_315.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999998807907104,True
C_batch/batch_1267.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1103.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999997615814209,True
C_batch/batch_125.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999997615814209,True
C_batch/batch_1140.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_236.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_522.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1206.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999972581863403,True
C_batch/batch_1110.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1043.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1257.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_886.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999738931655884,True
C_batch/batch_752.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_712.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1219.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_151.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1408.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999986886978149,True
C_batch/batch_926.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999997615814209,True
C_batch/batch_623.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_174.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_112.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_443.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_4.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1084.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_106.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999992847442627,True
C_batch/batch_846.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_876.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999998807907104,True
C_batch/batch_883.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.999988317489624,True
C_batch/batch_985.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999966621398926,True
C_batch/batch_147.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1086.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_19.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999998807907104,True
C_batch/batch_76.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_644.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_324.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9998948574066162,True
C_batch/batch_234.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_954.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.999963641166687,True
C_batch/batch_138.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1202.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_847.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_678.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999996423721313,True
C_batch/batch_730.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999632835388184,True
C_batch/batch_261.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_108.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_427.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999765157699585,True
C_batch/batch_812.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1032.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9839762449264526,True
C_batch/batch_791.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9364628791809082,True
C_batch/batch_1299.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,1.0,True
C_batch/batch_1042.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999861717224121,True
C_batch/batch_696.mat,C,../Data/fine_grained/Classroom/80MHz/3mo/m2/Slots/Test/test_set.csv,C,0.9999997615814209,True
